gene_id	ensembl_gene_id	ensembl_gene_version	symbol	hgnc_id
ENSG00000162630.6	ENSG00000162630	6	B3GALT2	HGNC:917
ENSG00000023572.10	ENSG00000023572	10	GLRX2	HGNC:16065
ENSG00000116747.13	ENSG00000116747	13	RO60	HGNC:11313
ENSG00000116750.14	ENSG00000116750	14	UCHL5	HGNC:19678
ENSG00000116741.8	ENSG00000116741	8	RGS2	HGNC:9998
ENSG00000127074.15	ENSG00000127074	15	RGS13	HGNC:9995
ENSG00000090104.12	ENSG00000090104	12	RGS1	HGNC:9991
ENSG00000253148.1	ENSG00000253148	1	RGS21	HGNC:26839
ENSG00000150681.10	ENSG00000150681	10	RGS18	HGNC:14261
ENSG00000162670.11	ENSG00000162670	11	BRINP3	HGNC:22393
ENSG00000116711.10	ENSG00000116711	10	PLA2G4A	HGNC:9035
ENSG00000073756.13	ENSG00000073756	13	PTGS2	HGNC:9605
ENSG00000116703.14	ENSG00000116703	14	PDC	HGNC:8759
ENSG00000157181.16	ENSG00000157181	16	ODR4	HGNC:24299
ENSG00000047410.14	ENSG00000047410	14	TPR	HGNC:12017
ENSG00000116690.13	ENSG00000116690	13	PRG4	HGNC:9364
ENSG00000143341.12	ENSG00000143341	12	HMCN1	HGNC:19194
ENSG00000116679.16	ENSG00000116679	16	IVNS1ABP	HGNC:16951
ENSG00000116668.13	ENSG00000116668	13	SWT1	HGNC:16785
ENSG00000121486.12	ENSG00000121486	12	TRMT1L	HGNC:16782
ENSG00000121481.11	ENSG00000121481	11	RNF2	HGNC:10061
ENSG00000135842.17	ENSG00000135842	17	NIBAN1	HGNC:16784
ENSG00000116406.20	ENSG00000116406	20	EDEM3	HGNC:16787
ENSG00000116667.15	ENSG00000116667	15	C1orf21	HGNC:15494
ENSG00000198860.14	ENSG00000198860	14	TSEN15	HGNC:16791
ENSG00000198756.12	ENSG00000198756	12	COLGALT2	HGNC:16790
ENSG00000143344.16	ENSG00000143344	16	RGL1	HGNC:30281
ENSG00000173627.8	ENSG00000173627	8	APOBEC4	HGNC:32152
ENSG00000162704.16	ENSG00000162704	16	ARPC5	HGNC:708
ENSG00000116698.22	ENSG00000116698	22	SMG7	HGNC:16792
ENSG00000116701.16	ENSG00000116701	16	NCF2	HGNC:7661
ENSG00000157064.11	ENSG00000157064	11	NMNAT2	HGNC:16789
ENSG00000058085.15	ENSG00000058085	15	LAMC2	HGNC:6493
ENSG00000135862.6	ENSG00000135862	6	LAMC1	HGNC:6492
ENSG00000157060.16	ENSG00000157060	16	SHCBP1L	HGNC:16788
ENSG00000135829.17	ENSG00000135829	17	DHX9	HGNC:2750
ENSG00000135838.14	ENSG00000135838	14	NPL	HGNC:16781
ENSG00000135824.13	ENSG00000135824	13	RGS8	HGNC:16810
ENSG00000143333.7	ENSG00000143333	7	RGS16	HGNC:9997
ENSG00000135828.11	ENSG00000135828	11	RNASEL	HGNC:10050
ENSG00000121446.20	ENSG00000121446	20	RGSL1	HGNC:18636
ENSG00000203730.3	ENSG00000203730	3	TEDDM1	HGNC:30233
ENSG00000135821.19	ENSG00000135821	19	GLUL	HGNC:4341
ENSG00000179930.6	ENSG00000179930	6	ZNF648	HGNC:18190
ENSG00000198216.14	ENSG00000198216	14	CACNA1E	HGNC:1392
ENSG00000162783.11	ENSG00000162783	11	IER5	HGNC:5393
ENSG00000153029.16	ENSG00000153029	16	MR1	HGNC:4975
ENSG00000135823.14	ENSG00000135823	14	STX6	HGNC:11441
ENSG00000135835.12	ENSG00000135835	12	KIAA1614	HGNC:29327
ENSG00000143324.14	ENSG00000143324	14	XPR1	HGNC:12827
ENSG00000230124.8	ENSG00000230124	8	ACBD6	HGNC:23339
ENSG00000121454.6	ENSG00000121454	6	LHX4	HGNC:21734
ENSG00000116260.17	ENSG00000116260	17	QSOX1	HGNC:9756
ENSG00000135837.16	ENSG00000135837	16	CEP350	HGNC:24238
ENSG00000143337.19	ENSG00000143337	19	TOR1AIP1	HGNC:29456
ENSG00000169905.13	ENSG00000169905	13	TOR1AIP2	HGNC:24055
ENSG00000143340.7	ENSG00000143340	7	FAM163A	HGNC:28274
ENSG00000162782.16	ENSG00000162782	16	TDRD5	HGNC:20614
ENSG00000116218.13	ENSG00000116218	13	NPHS2	HGNC:13394
ENSG00000162779.22	ENSG00000162779	22	AXDND1	HGNC:26564
ENSG00000057252.13	ENSG00000057252	13	SOAT1	HGNC:11177
ENSG00000143322.21	ENSG00000143322	21	ABL2	HGNC:77
ENSG00000186283.14	ENSG00000186283	14	TOR3A	HGNC:11997
ENSG00000116199.12	ENSG00000116199	12	FAM20B	HGNC:23017
ENSG00000116191.19	ENSG00000116191	19	RALGPS2	HGNC:30279
ENSG00000116194.13	ENSG00000116194	13	ANGPTL1	HGNC:489
ENSG00000240021.10	ENSG00000240021	10	TEX35	HGNC:25366
ENSG00000188585.10	ENSG00000188585	10	CLEC20A	HGNC:34521
ENSG00000075391.18	ENSG00000075391	18	RASAL2	HGNC:9874
ENSG00000120341.19	ENSG00000120341	19	SEC16B	HGNC:30301
ENSG00000198797.7	ENSG00000198797	7	BRINP2	HGNC:13746
ENSG00000152092.16	ENSG00000152092	16	ASTN1	HGNC:773
ENSG00000116183.11	ENSG00000116183	11	PAPPA2	HGNC:14615
ENSG00000143207.21	ENSG00000143207	21	COP1	HGNC:17440
ENSG00000116147.17	ENSG00000116147	17	TNR	HGNC:11953
ENSG00000235750.10	ENSG00000235750	10	KIAA0040	HGNC:28950
ENSG00000120332.17	ENSG00000120332	17	TNN	HGNC:22942
ENSG00000120333.4	ENSG00000120333	4	MRPS14	HGNC:14049
ENSG00000116161.18	ENSG00000116161	18	CACYBP	HGNC:30423
ENSG00000152061.24	ENSG00000152061	24	RABGAP1L	HGNC:24663
ENSG00000203737.5	ENSG00000203737	5	GPR52	HGNC:4508
ENSG00000135870.12	ENSG00000135870	12	RC3H1	HGNC:29434
ENSG00000117601.15	ENSG00000117601	15	SERPINC1	HGNC:775
ENSG00000185278.16	ENSG00000185278	16	ZBTB37	HGNC:28365
ENSG00000117593.12	ENSG00000117593	12	DARS2	HGNC:25538
ENSG00000120334.16	ENSG00000120334	16	CENPL	HGNC:17879
ENSG00000076321.11	ENSG00000076321	11	KLHL20	HGNC:25056
ENSG00000183831.7	ENSG00000183831	7	ANKRD45	HGNC:24786
ENSG00000232113.3	ENSG00000232113	3	TEX50	HGNC:52382
ENSG00000162753.13	ENSG00000162753	13	SLC9C2	HGNC:28664
ENSG00000117592.9	ENSG00000117592	9	PRDX6	HGNC:16753
ENSG00000117586.11	ENSG00000117586	11	TNFSF4	HGNC:11934
ENSG00000120337.10	ENSG00000120337	10	TNFSF18	HGNC:11932
ENSG00000117560.8	ENSG00000117560	8	FASLG	HGNC:11936
ENSG00000094975.14	ENSG00000094975	14	SUCO	HGNC:1240
ENSG00000180999.11	ENSG00000180999	11	C1orf105	HGNC:29591
ENSG00000135845.10	ENSG00000135845	10	PIGC	HGNC:8960
ENSG00000197959.15	ENSG00000197959	15	DNM3	HGNC:29125
ENSG00000010165.20	ENSG00000010165	20	METTL13	HGNC:24248
ENSG00000117533.15	ENSG00000117533	15	VAMP4	HGNC:12645
ENSG00000034971.17	ENSG00000034971	17	MYOC	HGNC:7610
ENSG00000283683.2	ENSG00000283683	2	MYOCOS	HGNC:53429
ENSG00000117523.18	ENSG00000117523	18	PRRC2C	HGNC:24903
ENSG00000076258.10	ENSG00000076258	10	FMO4	HGNC:3772
ENSG00000010932.17	ENSG00000010932	17	FMO1	HGNC:3769
ENSG00000094963.14	ENSG00000094963	14	FMO2	HGNC:3770
ENSG00000007933.13	ENSG00000007933	13	FMO3	HGNC:3771
ENSG00000117501.15	ENSG00000117501	15	MROH9	HGNC:26287
ENSG00000116132.12	ENSG00000116132	12	PRRX1	HGNC:9142
ENSG00000120370.14	ENSG00000120370	14	GORAB	HGNC:25676
ENSG00000203740.4	ENSG00000203740	4	NTMT2	HGNC:31932
ENSG00000075945.13	ENSG00000075945	13	KIFAP3	HGNC:17060
ENSG00000000457.14	ENSG00000000457	14	SCYL3	HGNC:19285
ENSG00000000460.17	ENSG00000000460	17	C1orf112	HGNC:25565
ENSG00000171806.12	ENSG00000171806	12	METTL18	HGNC:28793
ENSG00000007908.16	ENSG00000007908	16	SELE	HGNC:10718
ENSG00000188404.10	ENSG00000188404	10	SELL	HGNC:10720
ENSG00000174175.17	ENSG00000174175	17	SELP	HGNC:10721
ENSG00000198734.12	ENSG00000198734	12	F5	HGNC:3542
ENSG00000117479.15	ENSG00000117479	15	SLC19A2	HGNC:10938
ENSG00000117477.13	ENSG00000117477	13	CCDC181	HGNC:28051
ENSG00000117475.14	ENSG00000117475	14	BLZF1	HGNC:1065
ENSG00000143156.14	ENSG00000143156	14	NME7	HGNC:20461
ENSG00000143153.14	ENSG00000143153	14	ATP1B1	HGNC:804
ENSG00000143196.5	ENSG00000143196	5	DPT	HGNC:3011
ENSG00000143184.5	ENSG00000143184	5	XCL1	HGNC:10645
ENSG00000143185.4	ENSG00000143185	4	XCL2	HGNC:10646
ENSG00000143178.13	ENSG00000143178	13	TBX19	HGNC:11596
ENSG00000213064.10	ENSG00000213064	10	SFT2D2	HGNC:25140
ENSG00000143155.13	ENSG00000143155	13	TIPRL	HGNC:30231
ENSG00000143147.15	ENSG00000143147	15	GPR161	HGNC:23694
ENSG00000143164.16	ENSG00000143164	16	DCAF6	HGNC:30002
ENSG00000143158.11	ENSG00000143158	11	MPC2	HGNC:24515
ENSG00000143199.18	ENSG00000143199	18	ADCY10	HGNC:21285
ENSG00000197965.12	ENSG00000197965	12	MPZL1	HGNC:7226
ENSG00000198771.11	ENSG00000198771	11	RCSD1	HGNC:28310
ENSG00000143162.9	ENSG00000143162	9	CREG1	HGNC:2351
ENSG00000198821.12	ENSG00000198821	12	CD247	HGNC:1677
ENSG00000143190.23	ENSG00000143190	23	POU2F1	HGNC:9212
ENSG00000143167.12	ENSG00000143167	12	GPA33	HGNC:4445
ENSG00000198842.10	ENSG00000198842	10	STYXL2	HGNC:25034
ENSG00000143194.13	ENSG00000143194	13	MAEL	HGNC:25929
ENSG00000143195.13	ENSG00000143195	13	ILDR2	HGNC:18131
ENSG00000152382.6	ENSG00000152382	6	TADA1	HGNC:30631
ENSG00000143157.12	ENSG00000143157	12	POGK	HGNC:18800
ENSG00000188859.7	ENSG00000188859	7	FAM78B	HGNC:13495
ENSG00000143179.16	ENSG00000143179	16	UCK2	HGNC:12562
ENSG00000143183.18	ENSG00000143183	18	TMCO1	HGNC:18188
ENSG00000143149.13	ENSG00000143149	13	ALDH9A1	HGNC:412
ENSG00000143198.13	ENSG00000143198	13	MGST3	HGNC:7064
ENSG00000162763.4	ENSG00000162763	4	LRRC52	HGNC:32156
ENSG00000143171.13	ENSG00000143171	13	RXRG	HGNC:10479
ENSG00000162761.14	ENSG00000162761	14	LMX1A	HGNC:6653
ENSG00000185630.20	ENSG00000185630	20	PBX1	HGNC:8632
ENSG00000143228.13	ENSG00000143228	13	NUF2	HGNC:14621
ENSG00000143248.13	ENSG00000143248	13	RGS5	HGNC:10001
ENSG00000117152.14	ENSG00000117152	14	RGS4	HGNC:10000
ENSG00000185860.14	ENSG00000185860	14	CCDC190	HGNC:28736
ENSG00000132196.16	ENSG00000132196	16	HSD17B7	HGNC:5215
ENSG00000162733.19	ENSG00000162733	19	DDR2	HGNC:2731
ENSG00000117143.14	ENSG00000117143	14	UAP1	HGNC:12457
ENSG00000152332.16	ENSG00000152332	16	UHMK1	HGNC:19683
ENSG00000198574.6	ENSG00000198574	6	SH2D1B	HGNC:30416
ENSG00000239887.6	ENSG00000239887	6	C1orf226	HGNC:34351
ENSG00000171722.13	ENSG00000171722	13	SPATA46	HGNC:27648
ENSG00000198929.13	ENSG00000198929	13	NOS1AP	HGNC:16859
ENSG00000162745.11	ENSG00000162745	11	OLFML2B	HGNC:24558
ENSG00000118217.7	ENSG00000118217	7	ATF6	HGNC:791
ENSG00000081721.12	ENSG00000081721	12	DUSP12	HGNC:3067
ENSG00000162746.15	ENSG00000162746	15	FCRLB	HGNC:26431
ENSG00000132185.18	ENSG00000132185	18	FCRLA	HGNC:18504
ENSG00000072694.22	ENSG00000072694	22	FCGR2B	HGNC:3618
ENSG00000162747.13	ENSG00000162747	13	FCGR3B	HGNC:3620
ENSG00000203747.13	ENSG00000203747	13	FCGR3A	HGNC:3619
ENSG00000173110.8	ENSG00000173110	8	HSPA6	HGNC:5239
ENSG00000143226.16	ENSG00000143226	16	FCGR2A	HGNC:3616
ENSG00000188931.4	ENSG00000188931	4	CFAP126	HGNC:32325
ENSG00000143252.16	ENSG00000143252	16	SDHC	HGNC:10682
ENSG00000158887.19	ENSG00000158887	19	MPZ	HGNC:7225
ENSG00000248485.2	ENSG00000248485	2	PCP4L1	HGNC:20448
ENSG00000143257.12	ENSG00000143257	12	NR1I3	HGNC:7969
ENSG00000158882.15	ENSG00000158882	15	TOMM40L	HGNC:25756
ENSG00000158874.11	ENSG00000158874	11	APOA2	HGNC:601
ENSG00000158869.11	ENSG00000158869	11	FCER1G	HGNC:3611
ENSG00000158864.13	ENSG00000158864	13	NDUFS2	HGNC:7708
ENSG00000158859.10	ENSG00000158859	10	ADAMTS4	HGNC:220
ENSG00000143224.18	ENSG00000143224	18	PPOX	HGNC:9280
ENSG00000158850.15	ENSG00000158850	15	B4GALT3	HGNC:926
ENSG00000143258.17	ENSG00000143258	17	USP21	HGNC:12620
ENSG00000143222.12	ENSG00000143222	12	UFC1	HGNC:26941
ENSG00000158796.17	ENSG00000158796	17	DEDD	HGNC:2755
ENSG00000158793.14	ENSG00000158793	14	NIT1	HGNC:7828
ENSG00000143256.5	ENSG00000143256	5	PFDN2	HGNC:8867
ENSG00000162755.14	ENSG00000162755	14	KLHDC9	HGNC:28489
ENSG00000143217.9	ENSG00000143217	9	NECTIN4	HGNC:19688
ENSG00000186517.14	ENSG00000186517	14	ARHGAP30	HGNC:27414
ENSG00000158773.14	ENSG00000158773	14	USF1	HGNC:12593
ENSG00000215845.11	ENSG00000215845	11	TSTD1	HGNC:35410
ENSG00000158769.18	ENSG00000158769	18	F11R	HGNC:14685
ENSG00000158764.7	ENSG00000158764	7	ITLN2	HGNC:20599
ENSG00000179914.5	ENSG00000179914	5	ITLN1	HGNC:18259
ENSG00000122223.13	ENSG00000122223	13	CD244	HGNC:18171
ENSG00000122224.18	ENSG00000122224	18	LY9	HGNC:6730
ENSG00000026751.17	ENSG00000026751	17	SLAMF7	HGNC:21394
ENSG00000117091.10	ENSG00000117091	10	CD48	HGNC:1683
ENSG00000117090.16	ENSG00000117090	16	SLAMF1	HGNC:10903
ENSG00000066294.15	ENSG00000066294	15	CD84	HGNC:1704
ENSG00000162739.14	ENSG00000162739	14	SLAMF6	HGNC:21392
ENSG00000162738.7	ENSG00000162738	7	VANGL2	HGNC:15511
ENSG00000171786.6	ENSG00000171786	6	NHLH1	HGNC:7817
ENSG00000162736.18	ENSG00000162736	18	NCSTN	HGNC:17091
ENSG00000122218.17	ENSG00000122218	17	COPA	HGNC:2230
ENSG00000162735.19	ENSG00000162735	19	PEX19	HGNC:9713
ENSG00000132716.19	ENSG00000132716	19	DCAF8	HGNC:24891
ENSG00000162734.13	ENSG00000162734	13	PEA15	HGNC:8822
ENSG00000143318.13	ENSG00000143318	13	CASQ1	HGNC:1512
ENSG00000132681.17	ENSG00000132681	17	ATP1A4	HGNC:14073
ENSG00000018625.15	ENSG00000018625	15	ATP1A2	HGNC:800
ENSG00000162729.14	ENSG00000162729	14	IGSF8	HGNC:17813
ENSG00000162728.5	ENSG00000162728	5	KCNJ9	HGNC:6270
ENSG00000177807.10	ENSG00000177807	10	KCNJ10	HGNC:6256
ENSG00000143315.8	ENSG00000143315	8	PIGM	HGNC:18858
ENSG00000162723.10	ENSG00000162723	10	SLAMF9	HGNC:18430
ENSG00000085552.18	ENSG00000085552	18	IGSF9	HGNC:18132
ENSG00000158710.15	ENSG00000158710	15	TAGLN2	HGNC:11554
ENSG00000213085.10	ENSG00000213085	10	CFAP45	HGNC:17229
ENSG00000243284.1	ENSG00000243284	1	VSIG8	HGNC:32063
ENSG00000158714.11	ENSG00000158714	11	SLAMF8	HGNC:21391
ENSG00000181036.14	ENSG00000181036	14	FCRL6	HGNC:31910
ENSG00000158716.9	ENSG00000158716	9	DUSP23	HGNC:21480
ENSG00000132693.12	ENSG00000132693	12	CRP	HGNC:2367
ENSG00000132703.4	ENSG00000132703	4	APCS	HGNC:584
ENSG00000184155.8	ENSG00000184155	8	OR10J5	HGNC:14993
ENSG00000196184.10	ENSG00000196184	10	OR10J1	HGNC:8175
ENSG00000179639.11	ENSG00000179639	11	FCER1A	HGNC:3609
ENSG00000213088.12	ENSG00000213088	12	ACKR1	HGNC:4035
ENSG00000162706.13	ENSG00000162706	13	CADM3	HGNC:17601
ENSG00000163568.16	ENSG00000163568	16	AIM2	HGNC:357
ENSG00000163565.20	ENSG00000163565	20	IFI16	HGNC:5395
ENSG00000289721.1	ENSG00000289721	1	PYDC5	HGNC:53781
ENSG00000163564.15	ENSG00000163564	15	PYHIN1	HGNC:28894
ENSG00000163563.8	ENSG00000163563	8	MNDA	HGNC:7183
ENSG00000188340.3	ENSG00000188340	3	OR6N2	HGNC:15035
ENSG00000197403.5	ENSG00000197403	5	OR6N1	HGNC:15034
ENSG00000180433.6	ENSG00000180433	6	OR6K6	HGNC:15033
ENSG00000203757.2	ENSG00000203757	2	OR6K3	HGNC:15030
ENSG00000196171.3	ENSG00000196171	3	OR6K2	HGNC:15029
ENSG00000163554.15	ENSG00000163554	15	SPTA1	HGNC:11272
ENSG00000198967.5	ENSG00000198967	5	OR10Z1	HGNC:14996
ENSG00000279111.2	ENSG00000279111	2	OR10X1	HGNC:14995
ENSG00000186440.3	ENSG00000186440	3	OR6P1	HGNC:15036
ENSG00000197532.3	ENSG00000197532	3	OR6Y1	HGNC:14823
ENSG00000198965.5	ENSG00000198965	5	OR10R2	HGNC:14820
ENSG00000173285.5	ENSG00000173285	5	OR10K1	HGNC:14693
ENSG00000180708.6	ENSG00000180708	6	OR10K2	HGNC:14826
ENSG00000186306.1	ENSG00000186306	1	OR10T2	HGNC:14816
ENSG00000158488.16	ENSG00000158488	16	CD1E	HGNC:1638
ENSG00000158485.11	ENSG00000158485	11	CD1B	HGNC:1635
ENSG00000158481.13	ENSG00000158481	13	CD1C	HGNC:1636
ENSG00000158477.7	ENSG00000158477	7	CD1A	HGNC:1634
ENSG00000158473.8	ENSG00000158473	8	CD1D	HGNC:1637
ENSG00000288460.1	ENSG00000288460	1	SMIM42	HGNC:55000
ENSG00000183853.18	ENSG00000183853	18	KIRREL1	HGNC:15734
ENSG00000073754.6	ENSG00000073754	6	CD5L	HGNC:1690
ENSG00000163534.15	ENSG00000163534	15	FCRL1	HGNC:18509
ENSG00000132704.16	ENSG00000132704	16	FCRL2	HGNC:14875
ENSG00000160856.21	ENSG00000160856	21	FCRL3	HGNC:18506
ENSG00000163518.11	ENSG00000163518	11	FCRL4	HGNC:18507
ENSG00000143297.19	ENSG00000143297	19	FCRL5	HGNC:18508
ENSG00000117036.12	ENSG00000117036	12	ETV3	HGNC:3492
ENSG00000253831.3	ENSG00000253831	3	ETV3L	HGNC:33834
ENSG00000132694.19	ENSG00000132694	19	ARHGEF11	HGNC:14580
ENSG00000160838.14	ENSG00000160838	14	LRRC71	HGNC:26556
ENSG00000187800.14	ENSG00000187800	14	PEAR1	HGNC:33631
ENSG00000198400.13	ENSG00000198400	13	NTRK1	HGNC:8031
ENSG00000027644.5	ENSG00000027644	5	INSRR	HGNC:6093
ENSG00000027869.12	ENSG00000027869	12	SH2D2A	HGNC:10821
ENSG00000143294.15	ENSG00000143294	15	PRCC	HGNC:9343
ENSG00000143321.19	ENSG00000143321	19	HDGF	HGNC:4856
ENSG00000143314.12	ENSG00000143314	12	MRPL24	HGNC:14037
ENSG00000143303.12	ENSG00000143303	12	METTL25B	HGNC:24273
ENSG00000143319.17	ENSG00000143319	17	ISG20L2	HGNC:25745
ENSG00000143320.9	ENSG00000143320	9	CRABP2	HGNC:2339
ENSG00000132688.11	ENSG00000132688	11	NES	HGNC:7756
ENSG00000132692.19	ENSG00000132692	19	BCAN	HGNC:23059
ENSG00000132702.13	ENSG00000132702	13	HAPLN2	HGNC:17410
ENSG00000163382.13	ENSG00000163382	13	NAXE	HGNC:18453
ENSG00000187862.13	ENSG00000187862	13	TTC24	HGNC:32348
ENSG00000183856.11	ENSG00000183856	11	IQGAP3	HGNC:20669
ENSG00000116604.19	ENSG00000116604	19	MEF2D	HGNC:6997
ENSG00000132677.13	ENSG00000132677	13	RHBG	HGNC:14572
ENSG00000163468.15	ENSG00000163468	15	CCT3	HGNC:1616
ENSG00000163467.12	ENSG00000163467	12	TSACC	HGNC:30636
ENSG00000189030.10	ENSG00000189030	10	VHLL	HGNC:30666
ENSG00000198715.13	ENSG00000198715	13	GLMP	HGNC:29436
ENSG00000163472.19	ENSG00000163472	19	TMEM79	HGNC:28196
ENSG00000198952.8	ENSG00000198952	8	SMG5	HGNC:24644
ENSG00000160781.17	ENSG00000160781	17	PAQR6	HGNC:30132
ENSG00000242252.2	ENSG00000242252	2	BGLAP	HGNC:1043
ENSG00000160783.19	ENSG00000160783	19	PMF1	HGNC:9112
ENSG00000160785.14	ENSG00000160785	14	SLC25A44	HGNC:29036
ENSG00000196189.14	ENSG00000196189	14	SEMA4A	HGNC:10729
ENSG00000160789.24	ENSG00000160789	24	LMNA	HGNC:6636
ENSG00000254726.3	ENSG00000254726	3	MEX3A	HGNC:33482
ENSG00000132698.15	ENSG00000132698	15	RAB25	HGNC:18238
ENSG00000116586.12	ENSG00000116586	12	LAMTOR2	HGNC:29796
ENSG00000160803.8	ENSG00000160803	8	UBQLN4	HGNC:1237
ENSG00000163479.14	ENSG00000163479	14	SSR2	HGNC:11324
ENSG00000116584.22	ENSG00000116584	22	ARHGEF2	HGNC:682
ENSG00000173080.6	ENSG00000173080	6	RXFP4	HGNC:14666
ENSG00000132680.11	ENSG00000132680	11	KHDC4	HGNC:29145
ENSG00000143622.11	ENSG00000143622	11	RIT1	HGNC:10023
ENSG00000132718.9	ENSG00000132718	9	SYT11	HGNC:19239
ENSG00000116580.20	ENSG00000116580	20	GON4L	HGNC:25973
ENSG00000132676.16	ENSG00000132676	16	DAP3	HGNC:2673
ENSG00000163374.20	ENSG00000163374	20	YY1AP1	HGNC:30935
ENSG00000125459.18	ENSG00000125459	18	MSTO1	HGNC:29678
ENSG00000116539.14	ENSG00000116539	14	ASH1L	HGNC:19088
ENSG00000160753.17	ENSG00000160753	17	RUSC1	HGNC:17153
ENSG00000160752.15	ENSG00000160752	15	FDPS	HGNC:3631
ENSG00000143627.19	ENSG00000143627	19	PKLR	HGNC:9020
ENSG00000143630.10	ENSG00000143630	10	HCN3	HGNC:19183
ENSG00000176444.19	ENSG00000176444	19	CLK2	HGNC:2069
ENSG00000116521.11	ENSG00000116521	11	SCAMP3	HGNC:10565
ENSG00000160767.22	ENSG00000160767	22	FAM189B	HGNC:1233
ENSG00000177628.16	ENSG00000177628	16	GBA	HGNC:4177
ENSG00000173171.15	ENSG00000173171	15	MTX1	HGNC:7504
ENSG00000169231.13	ENSG00000169231	13	THBS3	HGNC:11787
ENSG00000163462.19	ENSG00000163462	19	TRIM46	HGNC:19019
ENSG00000163463.13	ENSG00000163463	13	KRTCAP2	HGNC:28942
ENSG00000179085.8	ENSG00000179085	8	DPM3	HGNC:3007
ENSG00000169241.19	ENSG00000169241	19	SLC50A1	HGNC:30657
ENSG00000169242.12	ENSG00000169242	12	EFNA1	HGNC:3221
ENSG00000143590.14	ENSG00000143590	14	EFNA3	HGNC:3223
ENSG00000243364.8	ENSG00000243364	8	EFNA4	HGNC:3224
ENSG00000143537.14	ENSG00000143537	14	ADAM15	HGNC:193
ENSG00000163357.11	ENSG00000163357	11	DCST1	HGNC:26539
ENSG00000163354.15	ENSG00000163354	15	DCST2	HGNC:26562
ENSG00000160685.14	ENSG00000160685	14	ZBTB7B	HGNC:18668
ENSG00000163352.6	ENSG00000163352	6	LENEP	HGNC:14429
ENSG00000160688.19	ENSG00000160688	19	FLAD1	HGNC:24671
ENSG00000173207.13	ENSG00000173207	13	CKS1B	HGNC:19083
ENSG00000160691.19	ENSG00000160691	19	SHC1	HGNC:10840
ENSG00000163348.4	ENSG00000163348	4	PYGO2	HGNC:30257
ENSG00000163346.17	ENSG00000163346	17	PBXIP1	HGNC:21199
ENSG00000163344.6	ENSG00000163344	6	PMVK	HGNC:9141
ENSG00000143603.19	ENSG00000143603	19	KCNN3	HGNC:6292
ENSG00000160710.18	ENSG00000160710	18	ADAR	HGNC:225
ENSG00000160716.6	ENSG00000160716	6	CHRNB2	HGNC:1962
ENSG00000160714.10	ENSG00000160714	10	UBE2Q1	HGNC:15698
ENSG00000163239.12	ENSG00000163239	12	TDRD10	HGNC:25316
ENSG00000169291.10	ENSG00000169291	10	SHE	HGNC:27004
ENSG00000160712.13	ENSG00000160712	13	IL6R	HGNC:6019
ENSG00000143515.20	ENSG00000143515	20	ATP8B2	HGNC:13534
ENSG00000143595.13	ENSG00000143595	13	AQP10	HGNC:16029
ENSG00000143575.16	ENSG00000143575	16	HAX1	HGNC:16915
ENSG00000143569.19	ENSG00000143569	19	UBAP2L	HGNC:29877
ENSG00000143612.21	ENSG00000143612	21	C1orf43	HGNC:29876
ENSG00000163263.7	ENSG00000163263	7	CFAP141	HGNC:32305
ENSG00000143549.21	ENSG00000143549	21	TPM3	HGNC:12012
ENSG00000177954.14	ENSG00000177954	14	RPS27	HGNC:10416
ENSG00000143545.10	ENSG00000143545	10	RAB13	HGNC:9762
ENSG00000143543.15	ENSG00000143543	15	JTB	HGNC:6201
ENSG00000143578.16	ENSG00000143578	16	CREB3L4	HGNC:18854
ENSG00000143570.19	ENSG00000143570	19	SLC39A1	HGNC:12876
ENSG00000160741.17	ENSG00000160741	17	CRTC2	HGNC:27301
ENSG00000198837.10	ENSG00000198837	10	DENND4B	HGNC:29044
ENSG00000143614.10	ENSG00000143614	10	GATAD2B	HGNC:30778
ENSG00000143554.14	ENSG00000143554	14	SLC27A3	HGNC:10997
ENSG00000143624.14	ENSG00000143624	14	INTS3	HGNC:26153
ENSG00000169418.10	ENSG00000169418	10	NPR1	HGNC:7943
ENSG00000143621.17	ENSG00000143621	17	ILF2	HGNC:6037
ENSG00000143553.11	ENSG00000143553	11	SNAPIN	HGNC:17145
ENSG00000160679.13	ENSG00000160679	13	CHTOP	HGNC:24511
ENSG00000160678.12	ENSG00000160678	12	S100A1	HGNC:10486
ENSG00000189171.15	ENSG00000189171	15	S100A13	HGNC:10490
ENSG00000189334.9	ENSG00000189334	9	S100A14	HGNC:18901
ENSG00000188643.11	ENSG00000188643	11	S100A16	HGNC:20441
ENSG00000196754.13	ENSG00000196754	13	S100A2	HGNC:10492
ENSG00000196154.12	ENSG00000196154	12	S100A4	HGNC:10494
ENSG00000188015.10	ENSG00000188015	10	S100A3	HGNC:10493
ENSG00000196420.8	ENSG00000196420	8	S100A5	HGNC:10495
ENSG00000197956.10	ENSG00000197956	10	S100A6	HGNC:10496
ENSG00000143556.9	ENSG00000143556	9	S100A7	HGNC:10497
ENSG00000184330.12	ENSG00000184330	12	S100A7A	HGNC:21657
ENSG00000143546.10	ENSG00000143546	10	S100A8	HGNC:10498
ENSG00000163221.9	ENSG00000163221	9	S100A12	HGNC:10489
ENSG00000163220.11	ENSG00000163220	11	S100A9	HGNC:10499
ENSG00000163218.15	ENSG00000163218	15	PGLYRP4	HGNC:30015
ENSG00000159527.4	ENSG00000159527	4	PGLYRP3	HGNC:30014
